ARABLE,RGCA,m,XXX,x,RC,o,P2,P3,P1,P7,W,L,L,M0.417,M0.147,M0.342
ARABLE,CMEU,m,XXX,x,BE,o,P2,P3,P1,P6,W,L,L,M0.417,M0.146,M0.342
ARABLE,CMVR,m,XXX,x,BV,o,P2,P3,P1,P6,W,L,L,M0.417,M0.146,M0.3
ARABLE,VRCR,m,XXX,x,VC,o,P2,P3,P1,P6,I,L,L,M0.417,M0.146,M0.3
ARABLE,LVHA,l,XXX,x,LO,o,P2,P3,P1,P8,W,L,L,M0.416,M0.148,M0.342
ARABLE,RGEU,m,XXX,x,RE,o,P2,P1,P1,P7,EX,L,L,M0.375,M0.043,M0.135
ARABLE,RGCA,m,XXX,x,RC,o,P2,P2,P1,P7,W,L,L,M0.404,M0.151,M0.316
ARABLE,CMCA,l,XXX,x,BK,o,P2,P3,P1,P6,W,L,L,M0.417,M0.146,M0.342
ARABLE,CMDY,m,XXX,x,BD,o,P3,P2,P4,P6,W,L,L,M0.406,M0.151,M0.317
ARABLE,LPRZ,m,XXX,x,E,o,P3,P2,P4,P4,W,L,L,M0.416,M0.152,M0.322
ARABLE,VRCR,m,XXX,x,VC,o,P1,P2,P1,P6,MW,L,L,M0.406,M0.151,M0.289
ARABLE,CMDY,m,XXX,x,BD,o,P3,P3,P4,P6,W,L,L,M0.417,M0.146,M0.342
ARABLE,LPDY,m,XXX,x,ID,o,P3,P2,P4,P4,W,L,L,M0.416,M0.152,M0.315
ARABLE,LPHA,m,XXX,x,U,o,P3,P2,P4,P4,W,L,L,M0.416,M0.152,M0.322
ARABLE,LVHA,m,XXX,x,L,o,P3,P2,P4,P7,W,L,L,M0.404,M0.151,M0.316
ARABLE,CMMO,l,XXX,x,BH,o,P3,P2,P4,P6,MW,L,L,M0.412,M0.151,M0.352
ARABLE,LPDY,m,XXX,x,ID,o,P2,P2,P3,P4,TP,L,L,M0.416,M0.152,M0.29
ARABLE,LPEU,m,XXX,x,IE,o,P2,P2,P3,P4,TP,L,L,M0.416,M0.152,M0.29
ARABLE,LPCA,m,XXX,x,IC,o,P2,P2,P3,P4,TP,L,L,M0.416,M0.152,M0.29
NON-ARABLE,P66666,h,P666,i,P666,o,P2,P2,P3,P1,NE,L,L,M0.439,M0.152,M0.302
ARABLE,LPHA,m,XXX,x,U,o,P2,P2,P3,P4,TP,L,L,M0.416,M0.152,M0.295
ARABLE,LPRZ,m,XXX,x,E,o,P2,P2,P3,P4,TP,L,L,M0.416,M0.152,M0.295
ARABLE,LPRZ,m,XXX,x,E,o,P4,P2,P4,P4,W,L,L,M0.416,M0.152,M0.322
ARABLE,LPCA,m,XXX,x,IC,o,P4,P3,P4,P4,W,L,L,M0.421,M0.143,M0.336
ARABLE,CMEU,m,XXX,x,BE,o,P4,P2,P4,P6,W,L,L,M0.406,M0.151,M0.317
ARABLE,CMEU,m,XXX,x,BEC,o,P4,P2,P4,P6,W,L,L,M0.406,M0.151,M0.317
ARABLE,LPHA,m,XXX,x,U,o,P3,P2,P4,P4,W,L,L,M0.416,M0.152,M0.322
ARABLE,CMEU,m,XXX,x,BE,o,P3,P2,P4,P6,W,L,L,M0.406,M0.151,M0.317
ARABLE,LPHA,l,XXX,x,I,o,P3,P2,P4,P4,W,L,L,M0.416,M0.152,M0.315
ARABLE,LVHA,m,XXX,x,L,o,P3,P2,P4,P7,W,L,L,M0.404,M0.151,M0.316
NON-ARABLE,P66666,h,P666,i,P666,o,P2,P2,P4,P1,NE,L,L,M0.439,M0.152,M0.332
ARABLE,LPEU,m,XXX,x,IE,o,P2,P2,P4,P4,W,L,L,M0.416,M0.152,M0.315
ARABLE,CMEU,m,XXX,x,BE,o,P2,P2,P4,P6,W,L,L,M0.406,M0.151,M0.317
ARABLE,ANHU,m,XXX,x,TH,o,P2,P2,P4,P6,W,L,L,M0.412,M0.151,M0.352
ARABLE,ANMO,m,XXX,x,TM,o,P2,P2,P4,P6,W,L,L,M0.412,M0.151,M0.352
ARABLE,VRPE,m,XXX,x,VP,o,P1,P2,P1,P6,MW,L,L,M0.406,M0.151,M0.317
ARABLE,CMVR,m,XXX,x,BV,o,P1,P2,P1,P6,W,L,L,M0.406,M0.151,M0.289
ARABLE,LVCR,m,XXX,x,LC,o,P1,P2,P1,P6,MW,L,L,M0.406,M0.151,M0.317
ARABLE,LVVR,m,XXX,x,LV,o,P1,P2,P1,P7,W,L,L,M0.404,M0.151,M0.286
ARABLE,CMEU,m,XXX,x,BE,o,P3,P2,P4,P6,MW,L,L,M0.406,M0.151,M0.317
ARABLE,LVHA,l,XXX,x,LO,o,P3,P3,P4,P8,MW,L,L,M0.4,M0.148,M0.322
ARABLE,LPRZ,m,XXX,x,E,o,P3,P2,P4,P4,W,L,L,M0.416,M0.152,M0.322
ARABLE,CMEU,m,XXX,x,BE,o,P3,P2,P4,P6,W,L,L,M0.406,M0.151,M0.317
ARABLE,LVHA,l,XXX,x,LO,o,P3,P2,P4,P6,W,L,L,M0.406,M0.151,M0.317
ARABLE,LPEU,m,XXX,x,IE,o,P3,P2,P4,P4,W,L,L,M0.416,M0.152,M0.315
ARABLE,CMCR,m,XXX,x,BC,o,P3,P2,P4,P6,MW,L,L,M0.406,M0.151,M0.317
ARABLE,LVCR,m,XXX,x,LC,o,P3,P4,P4,P6,W,L,L,M0.495,M0.293,M0.435
ARABLE,LVCR,m,XXX,x,LC,o,P2,P2,P1,P6,W,L,L,M0.406,M0.151,M0.317
ARABLE,RGEU,m,XXX,x,RE,o,P3,P2,P4,P8,MW,L,L,M0.401,M0.151,M0.315
ARABLE,CMEU,m,XXX,x,BE,o,P3,P2,P3,P6,W,L,L,M0.406,M0.151,M0.3
ARABLE,LVCR,m,XXX,x,LC,o,P3,P4,P3,P6,W,L,L,M0.43,M0.19,M0.331
ARABLE,LPCA,m,XXX,x,IC,o,P3,P2,P3,P4,W,L,L,M0.416,M0.152,M0.298
ARABLE,LPRZ,m,XXX,x,E,o,P3,P2,P3,P6,W,L,L,M0.406,M0.151,M0.3
ARABLE,CMEU,m,XXX,x,BEC,o,P2,P2,P1,P6,W,L,L,M0.406,M0.151,M0.317
ARABLE,CMCA,l,XXX,x,BK,o,P2,P1,P1,P5,EX,L,L,M0.38,M0.046,M0.144
ARABLE,RGCA,m,XXX,x,RC,o,P2,P2,P1,P7,W,L,L,M0.404,M0.151,M0.316
ARABLE,CMEU,m,XXX,x,BE,o,P2,P2,P1,P6,W,L,L,M0.406,M0.151,M0.317
ARABLE,LVHA,l,XXX,x,LO,o,P2,P2,P1,P8,W,L,L,M0.401,M0.151,M0.315
ARABLE,CMEU,m,XXX,x,BEC,o,P2,P2,P5,P6,W,L,L,M0.406,M0.151,M0.3
ARABLE,CMCA,l,XXX,x,BK,o,P2,P3,P5,P5,W,L,L,M0.419,M0.145,M0.322
ARABLE,PHLV,m,XXX,x,HL,o,P2,P1,P4,P8,EX,L,L,M0.373,M0.042,M0.132
ARABLE,RGCA,m,XXX,x,RC,o,P2,P2,P5,P7,W,L,L,M0.404,M0.151,M0.299
ARABLE,CMEU,m,XXX,x,BEA,o,P2,P1,P4,P6,EX,L,L,M0.377,M0.044,M0.167
ARABLE,CMDY,m,XXX,x,BDA,o,P2,P2,P4,P6,W,L,L,M0.406,M0.151,M0.317
ARABLE,LVHA,l,XXX,x,LO,o,P2,P1,P4,P8,EX,L,L,M0.373,M0.042,M0.132
ARABLE,ANVI,m,XXX,x,TV,o,P2,P1,P4,P6,EX,L,L,M0.377,M0.044,M0.167
ARABLE,CMEU,m,XXX,x,BE,o,P2,P1,P4,P6,EX,L,L,M0.377,M0.044,M0.139
ARABLE,LPEU,m,XXX,x,IE,o,P2,P1,P4,P4,EX,L,L,M0.385,M0.049,M0.137
ARABLE,CMEU,m,XXX,x,BEA,o,P2,P1,P4,P6,EX,L,L,M0.377,M0.044,M0.167
ARABLE,CMDY,m,XXX,x,BDA,o,P2,P2,P4,P6,W,L,L,M0.406,M0.151,M0.317
ARABLE,LVHA,l,XXX,x,LO,o,P2,P1,P4,P8,EX,L,L,M0.373,M0.042,M0.132
ARABLE,ANVI,m,XXX,x,TV,o,P2,P1,P4,P6,EX,L,L,M0.377,M0.044,M0.167
ARABLE,CMEU,m,XXX,x,BE,o,P2,P1,P4,P6,EX,L,L,M0.377,M0.044,M0.139
NON-ARABLE,P66666,h,P666,i,P666,o,P2,P1,P4,P1,NE,L,L,M0.403,M0.06,M0.19
ARABLE,CMEU,m,XXX,x,BEF,o,P1,P1,P2,P6,MW,L,L,M0.395,M0.124,M0.238
ARABLE,FLEU,m,XXX,x,JE,o,P1,P4,P2,P7,W,L,L,M0.491,M0.294,M0.412
ARABLE,CMGL,m,XXX,x,BGC,o,P1,P1,P2,P5,P,L,L,M0.38,M0.046,M0.129
ARABLE,VRHA,m,XXX,x,V,o,P1,P1,P2,P6,MW,L,L,M0.377,M0.044,M0.124
ARABLE,CMEU,m,XXX,x,BEF,o,P1,P1,P2,P6,MW,L,L,M0.377,M0.044,M0.124
ARABLE,FLDY,m,XXX,x,JD,o,P1,P4,P2,P7,W,L,L,M0.491,M0.294,M0.412
ARABLE,CMDY,m,XXX,x,BD,o,P1,P1,P2,P6,EX,L,L,M0.377,M0.044,M0.124
ARABLE,LPDY,m,XXX,x,ID,o,P3,P2,P4,P6,W,L,L,M0.406,M0.151,M0.313
ARABLE,CMDY,m,XXX,x,BD,o,P3,P1,P3,P6,EX,L,L,M0.377,M0.044,M0.124
ARABLE,PZLE,h,XXX,x,PL,o,P3,P1,P3,P3,EX,L,L,M0.394,M0.054,M0.164
ARABLE,LPHA,m,XXX,x,U,o,P3,P1,P3,P8,EX,L,L,M0.373,M0.042,M0.118
ARABLE,LVHA,l,XXX,x,LO,o,P3,P1,P3,P6,MW,L,L,M0.377,M0.044,M0.124
ARABLE,CMDY,m,XXX,x,BD,o,P3,P2,P4,P6,W,L,L,M0.406,M0.151,M0.317
ARABLE,CMEU,m,XXX,x,BE,o,P3,P2,P4,P6,W,L,L,M0.406,M0.151,M0.317
ARABLE,LPEU,m,XXX,x,IE,o,P3,P2,P4,P6,W,L,L,M0.406,M0.151,M0.313
ARABLE,LVHA,l,XXX,x,LO,o,P3,P2,P4,P8,MW,L,L,M0.401,M0.151,M0.315
ARABLE,CMDY,m,XXX,x,BD,o,P3,P1,P1,P6,EX,L,L,M0.377,M0.044,M0.139
ARABLE,CMEU,m,XXX,x,BE,o,P3,P1,P1,P6,EX,L,L,M0.377,M0.044,M0.139
ARABLE,LVHA,l,XXX,x,LO,o,P3,P1,P1,P6,EX,L,L,M0.377,M0.044,M0.139
ARABLE,CMCA,l,XXX,x,BK,o,P2,P2,P2,P5,MW,L,L,M0.41,M0.151,M0.292
ARABLE,FLEU,m,XXX,x,JE,o,P2,P1,P2,P7,EX,L,L,M0.375,M0.043,M0.121
ARABLE,CMEU,m,XXX,x,BEF,o,P2,P2,P2,P6,W,L,L,M0.406,M0.151,M0.292
ARABLE,LPRZ,m,XXX,x,E,o,P2,P2,P2,P4,W,L,L,M0.416,M0.152,M0.295
ARABLE,CMCR,m,XXX,x,BC,o,P2,P2,P4,P5,MW,L,L,M0.41,M0.151,M0.318
ARABLE,CMCA,l,XXX,x,BK,o,P2,P2,P4,P4,TP,L,L,M0.416,M0.152,M0.322
ARABLE,LVCR,m,XXX,x,LC,o,P2,P2,P4,P5,MW,L,L,M0.41,M0.151,M0.318
NON-ARABLE,LPCA,m,XXX,x,IC,o,P2,P2,P4,P1,W,L,L,M0.439,M0.152,M0.332
ARABLE,CMVR,m,XXX,x,BVC,o,P2,P3,P1,P6,TP,L,L,M0.417,M0.146,M0.3
ARABLE,RGCA,m,XXX,x,RC,o,P2,P4,P1,P7,TP,L,L,M0.494,M0.294,M0.434
ARABLE,VRPE,m,XXX,x,VP,o,P2,P3,P1,P6,TP,L,L,M0.417,M0.146,M0.342
ARABLE,CMEU,m,XXX,x,BE,o,P2,P3,P1,P6,W,L,L,M0.417,M0.146,M0.342
ARABLE,LVHA,l,XXX,x,LO,o,P1,P2,P1,P8,MW,L,L,M0.401,M0.151,M0.315
ARABLE,CMEU,m,XXX,x,BE,o,P1,P4,P1,P6,MW,L,L,M0.495,M0.293,M0.435
ARABLE,CMDY,m,XXX,x,BD,o,P1,P2,P1,P6,TP,L,L,M0.406,M0.151,M0.317
ARABLE,FLEU,m,XXX,x,JE,o,P1,P2,P1,P8,I,L,L,M0.401,M0.151,M0.315
ARABLE,LVCR,m,XXX,x,LC,o,P4,P4,P4,P5,W,L,L,M0.497,M0.292,M0.437
ARABLE,LPCA,m,XXX,x,IC,o,P4,P3,P4,P4,W,L,L,M0.421,M0.143,M0.336
NON-ARABLE,P66666,h,P666,i,P666,o,P4,P4,P4,P1,NE,L,L,M0.52,M0.28,M0.45
ARABLE,LVCR,m,XXX,x,LC,o,P2,P2,P1,P5,MW,L,L,M0.41,M0.151,M0.318
ARABLE,CMEU,m,XXX,x,BEA,o,P2,P4,P1,P5,MW,L,L,M0.509,M0.292,M0.449
ARABLE,LVCC,m,XXX,x,LK,o,P2,P4,P6,P7,MW,L,L,M0.491,M0.294,M0.405
ARABLE,LVHA,m,XXX,x,L,o,P2,P4,P6,P8,MW,L,L,M0.489,M0.295,M0.405
ARABLE,FLEU,m,XXX,x,JE,o,P2,P4,P6,P7,W,L,L,M0.491,M0.294,M0.405
ARABLE,LVGL,m,XXX,x,LGP,o,P1,P2,P3,P8,I,L,L,M0.417,M0.151,M0.267
ARABLE,HSDY,m,XXX,x,OD,o,P1,P8,P1,P5,P,L,L,M0.767,M0.269,M0.707
ARABLE,LVHA,l,XXX,x,LO,o,P1,P4,P3,P8,MW,L,L,M0.489,M0.295,M0.411
ARABLE,FLEU,m,XXX,x,JE,o,P1,P2,P3,P7,MW,L,L,M0.404,M0.151,M0.291
ARABLE,CMEU,m,XXX,x,BEF,o,P1,P2,P3,P6,MW,L,L,M0.406,M0.151,M0.292
ARABLE,PZLE,h,XXX,x,PL,o,P4,P1,P4,P3,EX,L,L,M0.394,M0.054,M0.184
ARABLE,PZHA,m,XXX,x,PO,o,P4,P1,P4,P6,MW,L,L,M0.377,M0.044,M0.139
ARABLE,CMDY,m,XXX,x,BD,o,P4,P1,P4,P6,MW,L,L,M0.377,M0.044,M0.139
ARABLE,LPDY,m,XXX,x,ID,o,P4,P1,P4,P4,EX,L,L,M0.385,M0.049,M0.137
ARABLE,HSEU,m,XXX,x,OE,o,P1,P8,P1,P5,P,L,L,M0.767,M0.269,M0.707
ARABLE,GLEU,m,XXX,x,GE,o,P1,P0,P1,P5,P,L,L,M0.454,M0.197,M0.207
ARABLE,LPDY,m,XXX,x,ID,o,P0,P2,P0,P4,W,L,L,M0.416,M0.152,M0.315
ARABLE,LPHA,m,XXX,x,U,o,P0,P2,P0,P4,W,L,L,M0.416,M0.152,M0.322
ARABLE,CMDY,m,XXX,x,BD,o,P0,P2,P0,P6,W,L,L,M0.406,M0.151,M0.317
ARABLE,CMMO,l,XXX,x,BH,o,P0,P2,P0,P6,MW,L,L,M0.412,M0.151,M0.352
ARABLE,LVHA,m,XXX,x,L,o,P0,P2,P0,P7,W,L,L,M0.404,M0.151,M0.316
ARABLE,CMCA,l,XXX,x,BK,o,P0,P3,P0,P6,W,L,L,M0.417,M0.146,M0.342
ARABLE,CMEU,m,XXX,x,BE,o,P0,P3,P0,P6,W,L,L,M0.417,M0.146,M0.342
ARABLE,LPCA,m,XXX,x,IC,o,P0,P2,P0,P4,W,L,L,M0.416,M0.152,M0.315
ARABLE,LVCR,m,XXX,x,LC,o,P0,P3,P0,P6,W,L,L,M0.417,M0.146,M0.342
ARABLE,LPRZ,m,XXX,x,E,o,P0,P2,P0,P4,W,L,L,M0.416,M0.152,M0.322
ARABLE,LPCA,m,XXX,x,IC,o,P0,P0,P0,P4,W,L,L,M0.46,M0.196,M0.206
ARABLE,CMEU,m,XXX,x,BE,o,P0,P3,P0,P6,W,L,L,M0.417,M0.146,M0.342
ARABLE,CMEU,m,XXX,x,BEC,o,P0,P3,P0,P6,W,L,L,M0.417,M0.146,M0.342
ARABLE,CMCA,l,XXX,x,BKH,o,P0,P3,P0,P6,W,L,L,M0.417,M0.146,M0.342
ARABLE,LPHA,m,XXX,x,U,o,P0,P1,P0,P4,EX,L,L,M0.385,M0.049,M0.154
ARABLE,CMDY,m,XXX,x,BD,o,P0,P2,P0,P6,W,L,L,M0.406,M0.151,M0.317
ARABLE,LPHA,l,XXX,x,I,o,P0,P1,P0,P4,EX,L,L,M0.385,M0.049,M0.137
ARABLE,LVHA,m,XXX,x,L,o,P0,P2,P0,P7,W,L,L,M0.404,M0.151,M0.316
ARABLE,ACHA,m,AL,i,A,o,P1,P2,P1,P6,W,L,L,M0.472,M0.255,M0.412
ARABLE,CMDY,m,CMD,i,BD,o,P2,P2,P1,P6,W,L,L,M0.406,M0.151,M0.317
ARABLE,CMDY,m,CMD,i,BD,o,P2,P2,P2,P5,W,L,L,M0.41,M0.151,M0.292
NON-ARABLE,LPDY,m,LPQD,i,ID,o,P4,P1,P3,P1,EX,L,L,M0.403,M0.06,M0.17
ARABLE,PZLE,h,PZB,i,PL,o,P2,P2,P2,P5,W,L,L,M0.41,M0.151,M0.292
ARABLE,CMDY,m,CMD,i,BD,o,P2,P2,P1,P5,W,L,L,M0.41,M0.151,M0.318
ARABLE,CMEU,m,CME,i,BE,o,P2,P4,P1,P6,W,L,L,M0.495,M0.293,M0.435
NON-ARABLE,LPDY,m,LPQD,i,ID,o,P4,P2,P3,P1,W,L,L,M0.439,M0.152,M0.302
ARABLE,CMDY,m,CMD,i,BD,o,P2,P2,P1,P5,W,L,L,M0.41,M0.151,M0.318
ARABLE,CMEU,m,CME,i,BE,o,P2,P4,P1,P6,W,L,L,M0.495,M0.293,M0.435
ARABLE,RGEU,m,RGE,i,RE,o,P3,P2,P1,P7,W,L,L,M0.404,M0.151,M0.316
ARABLE,LVHA,l,LVH,i,LO,o,P1,P2,P1,P8,W,L,L,M0.401,M0.151,M0.315
ARABLE,CMDY,m,CMDA,i,BDA,o,P2,P2,P2,P5,W,L,L,M0.41,M0.151,M0.292
ARABLE,CMDY,m,CMD,i,BD,o,P2,P2,P2,P5,W,L,L,M0.41,M0.151,M0.292
ARABLE,CMEU,m,CME,i,BE,o,P2,P4,P1,P6,W,L,L,M0.495,M0.293,M0.435
ARABLE,CMDY,m,CMDS,i,BDS,o,P2,P2,P2,P5,W,L,L,M0.41,M0.151,M0.292
ARABLE,PZLE,h,PZB,i,PL,o,P2,P2,P2,P5,W,L,L,M0.41,M0.151,M0.292
NON-ARABLE,LPDY,m,LPQD,i,ID,o,P4,P2,P3,P1,W,L,L,M0.439,M0.152,M0.302
ARABLE,CMEU,m,CME,i,BE,o,P2,P4,P1,P6,W,L,L,M0.495,M0.293,M0.435
ARABLE,LVHA,l,LVH,i,LO,o,P1,P2,P1,P8,W,L,L,M0.474,M0.27,M0.414
ARABLE,CMDY,m,CMD,i,BD,o,P2,P2,P1,P5,W,L,L,M0.41,M0.151,M0.318
ARABLE,CMEU,m,CME,i,BE,o,P2,P3,P1,P6,W,L,L,M0.502,M0.146,M0.442
ARABLE,LVHA,l,LVH,i,LO,o,P1,P3,P1,P8,W,L,L,M0.546,M0.266,M0.486
NON-ARABLE,LPEU,m,LPQE,i,IE,o,P3,P2,P1,P1,W,L,L,M0.439,M0.152,M0.332
ARABLE,CMEU,m,CME,i,BE,o,P2,P2,P1,P6,W,L,L,M0.406,M0.151,M0.317
ARABLE,RGEU,m,RGE,i,RE,o,P3,P2,P1,P7,W,L,L,M0.404,M0.151,M0.316
ARABLE,LVHA,l,LVH,i,LO,o,P1,P2,P1,P8,W,L,L,M0.474,M0.27,M0.414
ARABLE,CMEU,m,CME,i,BE,o,P2,P4,P1,P6,W,L,L,M0.495,M0.293,M0.435
ARABLE,LPRZ,m,LPK,i,E,o,P2,P4,P4,P3,W,L,L,M0.482,M0.219,M0.389
ARABLE,LVHA,l,LVH,i,LO,o,P1,P2,P1,P8,W,L,L,M0.474,M0.27,M0.414
NON-ARABLE,LPEU,m,LPQE,i,IE,o,P3,P4,P3,P1,W,L,L,M0.52,M0.28,M0.43
ARABLE,CMEU,m,CME,i,BE,o,P2,P4,P1,P6,W,L,L,M0.495,M0.293,M0.435
ARABLE,PHHA,m,PHH,i,HH,o,P1,P4,P1,P8,W,L,L,M0.493,M0.295,M0.433
ARABLE,RGCA,m,RGE,i,RC,o,P2,P2,P1,P7,W,L,L,M0.404,M0.151,M0.316
ARABLE,LVHA,l,LVH,i,LO,o,P1,P2,P1,P8,W,L,L,M0.474,M0.27,M0.414
ARABLE,CMEU,m,CME,i,BE,o,P2,P4,P1,P6,W,L,L,M0.495,M0.293,M0.435
ARABLE,VRPE,m,VRE,i,VP,o,P1,P4,P1,P8,MW,L,L,M0.544,M0.346,M0.484
ARABLE,RGEU,m,RGE,i,RE,o,P3,P2,P1,P7,W,L,L,M0.404,M0.151,M0.316
ARABLE,CMEU,m,CMEA,i,BEA,o,P2,P2,P2,P5,W,L,L,M0.41,M0.151,M0.319
NON-ARABLE,LPEU,m,LPQE,i,IE,o,P3,P2,P3,P1,W,L,L,M0.439,M0.152,M0.302
ARABLE,LVGL,m,LVJ,i,LGS,o,P1,P2,P1,P7,P,L,L,M0.513,M0.31,M0.45
ARABLE,CMEU,m,CMEF,i,BEF,o,P1,P2,P1,P6,W,L,L,M0.406,M0.151,M0.317
ARABLE,CMEU,m,CME,i,BE,o,P1,P2,P15,P6,W,L,L,M0.406,M0.151,M0.317
ARABLE,FLEU,m,FLE,i,JE,o,P1,P1,P1,P7,EX,L,L,M0.375,M0.043,M0.135
ARABLE,CMEU,m,CMEV,i,BEV,o,P1,P4,P1,P6,W,L,L,M0.495,M0.293,M0.435
ARABLE,RGEU,m,RGE,i,RE,o,P1,P2,P1,P7,W,L,L,M0.404,M0.151,M0.316
ARABLE,LVHA,l,LVH,i,LO,o,P1,P2,P1,P8,W,L,L,M0.474,M0.27,M0.414
ARABLE,CHCC,h,CHK,i,CK,o,P1,P3,P1,P7,W,L,L,M0.485,M0.147,M0.425
ARABLE,RGCA,m,RGE,i,RC,o,P1,P3,P1,P7,W,L,L,M0.485,M0.147,M0.425
ARABLE,CHCC,h,CHK,i,CK,o,P1,P4,P15,P7,W,M,L,M0.577,M0.294,M0.517
ARABLE,CHCC,h,CHK,i,CK,o,P1,P4,P1,P7,W,L,L,M0.577,M0.294,M0.517
ARABLE,CHCC,h,CHKC,i,CKC,o,P1,P3,P8,P7,W,M,M,M0.485,M0.147,M0.425
ARABLE,CHCC,h,CHK,i,CK,o,P1,P3,P1,P7,W,L,L,M0.485,M0.147,M0.425
ARABLE,CHCC,h,CHKC,i,CKC,o,P1,P3,P1,P7,W,L,L,M0.485,M0.147,M0.425
ARABLE,RGCA,m,RGC,i,RC,o,P2,P3,P1,P7,W,L,L,M0.485,M0.147,M0.425
ARABLE,CHCC,h,CHK,i,CK,o,P1,P3,P1,P7,W,L,L,M0.417,M0.147,M0.342
ARABLE,CHCC,h,CHKC,i,CKC,o,P1,P3,P1,P7,W,L,L,M0.417,M0.147,M0.342
ARABLE,VRPE,m,VRE,i,VP,o,P1,P5,P7,P8,MW,M,M,M0.556,M0.358,M0.496
NON-ARABLE,SNGL,m,SNG,i,SG,o,P1,P4,P1,P6,P,H,L,M0.495,M0.293,M0.435
ARABLE,CHCC,h,CHK,i,CK,o,P1,P3,P1,P7,W,L,L,M0.485,M0.147,M0.425
ARABLE,CHCC,h,CHKB,i,CKB,o,P1,P3,P1,P7,W,L,L,M0.485,M0.147,M0.425
ARABLE,CHCC,h,CHK,i,CK,o,P2,P3,P14,P7,W,L,L,M0.485,M0.147,M0.425
ARABLE,CHCC,h,CHKC,i,CKC,o,P2,P3,P14,P7,W,L,L,M0.485,M0.147,M0.425
ARABLE,CHCC,h,CHKB,i,CKB,o,P1,P3,P1,P7,W,L,L,M0.485,M0.147,M0.425
ARABLE,CHCC,h,CHK,i,CK,o,P1,P3,P1,P7,W,L,L,M0.485,M0.147,M0.425
ARABLE,CHCC,h,CHKB,i,CKB,o,P1,P3,P1,P7,W,L,L,M0.485,M0.147,M0.425
ARABLE,PHLV,m,PHH,i,HL,o,P1,P4,P1,P8,W,L,L,M0.559,M0.295,M0.499
ARABLE,CHCC,h,CHKC,i,CKC,o,P1,P3,P1,P7,W,L,L,M0.485,M0.147,M0.425
ARABLE,CHCC,h,CHKC,i,CKCB,o,P1,P3,P1,P7,W,L,L,M0.485,M0.147,M0.425
ARABLE,CHCC,h,CHKC,i,CKC,o,P2,P3,P14,P7,W,L,L,M0.485,M0.147,M0.425
ARABLE,CHCC,h,CHKC,i,CKC,o,P1,P2,P1,P7,W,L,L,M0.404,M0.151,M0.316
ARABLE,CHCC,h,CHKC,i,CKC,o,P1,P3,P15,P7,W,M,L,M0.417,M0.147,M0.342
ARABLE,PHHA,m,PHH,i,HH,o,P1,P1,P1,P8,EX,L,L,M0.373,M0.042,M0.132
ARABLE,CHCC,h,CHKC,i,CKC,o,P1,P2,P15,P7,W,L,L,M0.404,M0.151,M0.316
ARABLE,PHHA,m,PHH,i,HH,o,P1,P1,P1,P8,EX,L,L,M0.373,M0.042,M0.132
ARABLE,PHHA,m,PHH,i,HH,o,P1,P2,P15,P8,W,L,L,M0.401,M0.151,M0.315
ARABLE,CHCC,h,CHKC,i,CKC,o,P1,P3,P1,P7,W,L,L,M0.417,M0.147,M0.342
ARABLE,CHCC,h,CHKC,i,CKC,o,P1,P3,P15,P7,W,L,L,M0.417,M0.147,M0.342
NON-ARABLE,SNGL,m,SNG,i,SG,o,P1,P4,P1,P6,P,H,L,M0.495,M0.293,M0.435
ARABLE,CHCC,h,CHKC,i,CKCB,o,P1,P3,P1,P7,W,L,L,M0.485,M0.147,M0.425
ARABLE,CHCC,h,CHK,i,CK,o,P1,P3,P1,P7,W,L,L,M0.485,M0.147,M0.425
ARABLE,CHCC,h,CHKC,i,CKCB,o,P1,P3,P1,P7,W,L,L,M0.485,M0.147,M0.425
ARABLE,RGEU,m,RGE,i,RE,o,P3,P3,P1,P7,W,L,L,M0.485,M0.147,M0.425
ARABLE,CHCC,h,CHKC,i,CKCB,o,P1,P3,P15,P7,W,L,L,M0.485,M0.147,M0.425
ARABLE,CHCC,h,CHKC,i,CKCB,o,P1,P3,P1,P7,W,L,L,M0.485,M0.147,M0.425
ARABLE,CHCC,h,CHKC,i,CKCB,o,P1,P3,P1,P7,W,L,L,M0.485,M0.147,M0.425
ARABLE,CHHA,m,CHHV,i,CHV,o,P1,P4,P1,P7,W,L,L,M0.494,M0.294,M0.434
ARABLE,CHCC,h,CHKC,i,CKCB,o,P1,P3,P1,P7,W,L,L,M0.485,M0.147,M0.425
ARABLE,CHCC,h,CHKC,i,CKC,o,P1,P3,P1,P7,W,L,L,M0.485,M0.147,M0.425
ARABLE,ABGL,m,PDJ,i,DGS,o,P1,P3,P1,P8,P,L,L,M0.472,M0.266,M0.412
ARABLE,LVHA,l,LVH,i,LO,o,P1,P2,P1,P8,W,L,L,M0.474,M0.27,M0.414
ARABLE,LVGL,m,LVJ,i,LGS,o,P1,P2,P1,P7,I,L,L,M0.471,M0.262,M0.402
ARABLE,LPRZ,m,LPK,i,E,o,P3,P4,P4,P3,W,L,L,M0.482,M0.219,M0.389
ARABLE,CMEU,m,CME,i,BE,o,P2,P4,P2,P5,W,L,L,M0.496,M0.292,M0.414
NON-ARABLE,P66666,h,P666,i,P666,o,P4,P7,P3,P1,NE,L,L,M0.403,M0.06,M0.07
ARABLE,LPRZ,m,LPK,i,E,o,P3,P4,P2,P3,W,L,L,M0.482,M0.219,M0.371
